address1;city;state;zip;country;phone;website;industry;industryKey;industryDisp;sector;sectorKey;sectorDisp;longBusinessSummary;companyOfficers;executiveTeam;maxAge;priceHint;previousClose;open;dayLow;dayHigh;regularMarketPreviousClose;regularMarketOpen;regularMarketDayLow;regularMarketDayHigh;exDividendDate;payoutRatio;beta;forwardPE;volume;regularMarketVolume;averageVolume;averageVolume10days;averageDailyVolume10Day;bid;ask;bidSize;askSize;marketCap;nonDilutedMarketCap;fiftyTwoWeekLow;fiftyTwoWeekHigh;allTimeHigh;allTimeLow;priceToSalesTrailing12Months;fiftyDayAverage;twoHundredDayAverage;trailingAnnualDividendRate;trailingAnnualDividendYield;currency;tradeable;enterpriseValue;profitMargins;floatShares;sharesOutstanding;heldPercentInsiders;heldPercentInstitutions;impliedSharesOutstanding;bookValue;priceToBook;lastFiscalYearEnd;nextFiscalYearEnd;mostRecentQuarter;earningsQuarterlyGrowth;netIncomeToCommon;trailingEps;forwardEps;enterpriseToRevenue;enterpriseToEbitda;52WeekChange;SandP52WeekChange;lastDividendValue;lastDividendDate;quoteType;currentPrice;recommendationKey;totalCash;totalCashPerShare;ebitda;totalDebt;quickRatio;currentRatio;totalRevenue;debtToEquity;revenuePerShare;returnOnAssets;returnOnEquity;grossProfits;freeCashflow;operatingCashflow;earningsGrowth;revenueGrowth;grossMargins;ebitdaMargins;operatingMargins;financialCurrency;symbol;language;region;typeDisp;quoteSourceName;triggerable;customPriceAlertConfidence;fullExchangeName;averageDailyVolume3Month;fiftyTwoWeekLowChange;fiftyTwoWeekLowChangePercent;fiftyTwoWeekRange;fiftyTwoWeekHighChange;fiftyTwoWeekHighChangePercent;fiftyTwoWeekChangePercent;earningsTimestampStart;earningsTimestampEnd;earningsCallTimestampStart;earningsCallTimestampEnd;isEarningsDateEstimate;epsTrailingTwelveMonths;epsForward;fiftyDayAverageChange;fiftyDayAverageChangePercent;twoHundredDayAverageChange;twoHundredDayAverageChangePercent;sourceInterval;exchangeDataDelayedBy;prevName;nameChangeDate;regularMarketChangePercent;regularMarketPrice;corporateActions;regularMarketTime;exchange;messageBoardId;exchangeTimezoneName;exchangeTimezoneShortName;gmtOffSetMilliseconds;market;esgPopulated;longName;shortName;regularMarketChange;regularMarketDayRange;cryptoTradeable;marketState;hasPrePostMarketData;firstTradeDateMilliseconds;trailingPegRatio;Ticker;address2;fax;auditRisk;boardRisk;compensationRisk;shareHolderRightsRisk;overallRisk;governanceEpochDate;dividendRate;dividendYield;fiveYearAvgDividendYield;trailingPE;targetHighPrice;targetLowPrice;targetMeanPrice;targetMedianPrice;numberOfAnalystOpinions;epsCurrentYear;priceEpsCurrentYear;fullTimeEmployees;irWebsite;lastSplitFactor;lastSplitDate;recommendationMean;averageAnalystRating;earningsTimestamp;ipoExpectedDate;underlyingSymbol;uuid;compensationAsOfEpochDate;firstTradeDateEpochUtc;timeZoneFullName;timeZoneShortName
EdifIcio Capital Financial Center;Brasília;DF;70610-440;Brazil;55 61 2027 1000;https://www.telebras.com.br;Telecom Services;telecom-services;Telecom Services;Communication Services;communication-services;Communication Services;"Telecomunicações Brasileiras S.A. - Telebras provides multimedia communication services. It provides support services for public broadband internet connection for universities, research centers, schools, hospitals, service stations, telecenters community, and others; infrastructure and support networks for telecommunications services; and broadband internet connection services for end users, as well as implements private communication network. The company is also involved in the leasing of satellite capacity; and rental of optical cables, routers, and infrastructure for satellite. Telecomunicações Brasileiras S.A. - Telebras was incorporated in 1972 and is headquartered in Brasília, Brazil.";[{'maxAge': 1, 'name': 'Ms. Tatiana Rubia Melo Miranda', 'title': 'Administrative, Financial Director & IR Officer and Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Levi  Figueiredo', 'title': 'Commercial Director & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Wallyson Lemos dos Reis Oliveira', 'title': 'Governance Director & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Andre Chagas Leite Da Fonseca', 'title': 'Technical Operational Director & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;8,13;0,0;8,13;8,13;8,13;0,0;8,13;8,13;;0,0;0,388;;0,0;0,0;2920,0;3520,0;3520,0;8,02;8,19;0,0;0,0;981796544,0;1282103893,0;7,1;12,0;381,88235;5,02352;2,1250777;7,9754;8,3086;0,0;0.0;BRL;False;266895504,0;0,12157;14923203,0;18407491,0;0,88037;0,0;120762182,0;14,982;0,5426512;1735603200,0;1767139200,0;1759190400,0;;56168000,0;0,68;;0,578;0,678;-0,11147541;0,19708562;;;EQUITY;8,13;none;569174976,0;5,581;393699008,0;6947000,0;3,099;5,551;462004992,0;0,455;5,208;0,02066;0,04081;-174287008,0;-117419872,0;45006000,0;;0,017;-0,37724;0,85214996;-0,08334;BRL;TELB4.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;2920,0;1,0300002;0,14507045;7.1 - 12.0;-3,87;-0,3225;-11,147541;;;;;;0,68;;0,15460014;0,019384626;-0,17860031;-0,021495836;15,0;15,0;;;0,0;8,13;[];1772649364,0;SAO;finmb_370266;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Telecomunicações Brasileiras S.A. - Telebras;TELEBRAS    PN;0,0;8.13 - 8.13;False;POSTPOST;False;1199275200000,0;;TELB4;SIG Qd. 4, Bl. A, 3rd Floor;;;;;;;;;;;11,955882;;;;;;;;345,0;;1:10;1459728000,0;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;TEMP3.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;TEMP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rua Boa Vista, 280;São Paulo;SP;01014-908;Brazil;;https://www.tenda.com;Real Estate - Development;real-estate-development;Real Estate - Development;Real Estate;real-estate;Real Estate;"Construtora Tenda S.A. operates as a construction company in Brazil. It engages in the execution and management of civil construction works; real estate development; purchase and sale of real estate and land; provision of civil construction management services; and intermediation of the sale of consortium shares. The company was founded in 1969 is headquartered in São Paulo, Brazil.";[{'maxAge': 1, 'name': 'Mr. Rodrigo  Osmo', 'age': 48, 'title': 'Chief Executive Officer', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Luiz Mauricio de Garcia Paula', 'title': 'CFO & Investor Relations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Renan Barbosa Sanches', 'title': 'Chief Operations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Luis Gustavo Scrassolo Martini', 'title': 'Digital & Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cristina Caresia Marques', 'title': 'People & Management Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Igor  Gomes', 'title': 'Chief Information Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Fabricio Quesiti Arrivabene', 'title': 'Operations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Alvaro  Kaue', 'title': 'Investor Relations Manager', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alexandre Regis De Oliveira', 'title': 'Operations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andre Luis Menegazzo Padilha', 'title': 'Operations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;28,6;28,21;26,93;28,53;28,6;28,21;26,93;28,53;1766707200,0;0,1684;0,61;5,6752725;2318000,0;2318000,0;2267031,0;2143000,0;2143000,0;27,21;27,7;0,0;0,0;3313113088,0;3465802225,0;13,0;34,13;39,486214;0,74;0,86219597;27,4728;24,82025;1,404;0.04909091;BRL;False;3832538112,0;0,109910004;77432619,0;121181896,0;0,09486;0,79389;121181896,0;10,012;2,7307231;1735603200,0;1767139200,0;1759190400,0;0,466;422353984,0;3,43;4,81739;0,997;8,147;0,9522184;0,19708562;0,825206;1766707200,0;EQUITY;27,34;strong_buy;853822976,0;6,966;470432000,0;1166333952,0;0,971;1,892;3842644992,0;93,94;31,294;0,051810004;0,37199003;1131149056,0;-668544768,0;415135008,0;0,539;0,245;0,29437;0,12242;0,12668;BRL;TEND3.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;2267031,0;14,34;1,1030769;13.0 - 34.13;-6,790001;-0,19894522;95,22184;1772740800,0;1772740800,0;1772827200,0;1772827200,0;False;3,43;4,81739;-0,13279915;-0,004833841;2,5197506;0,10151996;15,0;15,0;;;-4,405595;27,34;[];1772744850,0;SAO;finmb_38012098;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Construtora Tenda S.A.;TENDA       ON      NM;-1,2600002;26.93 - 28.53;False;POSTPOST;False;1192449600000,0;;TEND3;8th/9th floor;;;;;;;;1,23;4,31;;7,970845;47,0;34,0;40,125;40,0;12,0;3,8158;7,164946;5725,0;;2:1;1553558400,0;1,25;1.3 - Strong Buy;1772740800,0;;;;;;;
;;;;;;;;;;;;;;;;;4,0;;;;;5,0;;;;;;;;;;;;0,0;;;;;;;5,0;5,0;;;;5,0;5,0;;;BRL;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;TENE5.SA;en-US;US;Fund;Delayed Quote;False;NONE;São Paulo;0,0;0,0;0,0;5.0 - 5.0;0,0;0,0;0,0;;;;;;;;0,0;0,0;0,0;0,0;15,0;15,0;;;0,0;5,0;[];1721764800,0;SAO;;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Tecblu TecelAGem Blumenau SA;TENE5.SA,0P0000B43N,0;0,0;;False;POSTPOST;False;950702400000,0;;TENE5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;TENE7.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;TENE7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;TERI3.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;TERI3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;;TESA3.SA;en-US;US;;;False;NONE;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;False;;;;;False;;False;;;TESA3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rua Dr. Eduardo Souza Aranha, n° 387;São Paulo;SP;04543-121;Brazil;;https://www.tfco.com.br;Apparel Retail;apparel-retail;Apparel Retail;Consumer Cyclical;consumer-cyclical;Consumer Cyclical;"Track & Field Co S.A. engages in the development and sale of sports and leisure products in Brazil. The company offers athletic wear, lifestyle products, beachwear, footwear, and accessories. It also operates Coffee shop and minimarket; tfmall, a marketplace offering premium wellness products; and TFSports, a platform that integrates wellness events and experiences. The company sells its products through physical stores, franchise stores, and e-commerce. Track & Field Co S.A. was founded in 1988 and is based in São Paulo, Brazil.";[{'maxAge': 1, 'name': 'Mr. Fernando Queiroz Tracanella', 'title': 'CEO & Member of Board of Executive Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Patricia  Abibe', 'title': 'Chief Financial & Investor Relations Officer and Member of the Board of Executive Officers', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Frederico  Wagner', 'title': 'VP of Strategy & New Business, Member of Board of Executive Officers and Director', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Selda Pessoa Klein', 'title': 'Chief People & Management Officer and Member of Board of Executive Officers', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Luiz Carlos Franco Alves Junior', 'title': 'Chief Digital Officer & Member of Board of Executive Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Vicente Matheus Zebende Pereira das Neves', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;17,07;17,11;16,4;17,11;17,07;17,11;16,4;17,11;1766707200,0;0,3351;0,189;13,395162;699900,0;699900,0;652972,0;593860,0;593860,0;16,53;16,62;;;2516214016,0;2585898188,0;9,6;18,47;18,47;7,95;2,5245526;16,2612;16,032;0,074;0.004335091;BRL;False;2735999232,0;0,13997;49580470,0;63762747,0;0,21654;0,78424;151487884,0;3,5;4,7457147;1735603200,0;1767139200,0;1759190400,0;0,229;139512000,0;0,78;1,24;2,745;13,05;0,71903324;0,19708562;0,069484;1766707200,0;EQUITY;16,61;none;20658000,0;0,136;209652992,0;169416000,0;1,203;2,859;996697024,0;31,868;6,547;0,15623;0,28275;559955968,0;36497248,0;107382000,0;0,256;0,314;0,56181;0,21034999;0,17671;BRL;TFCO4.SA;en-US;US;Equity;;False;LOW;São Paulo;652972,0;7,01;0,73020834;9.6 - 18.47;-1,8599987;-0,100703776;71,90332;1755198000,0;1755198000,0;1763117940,0;1763117940,0;False;0,78;1,24;0,34880066;0,021449871;0,578001;0,036052957;15,0;15,0;;;-2,6947808;16,61;[];1772744760,0;SAO;finmb_426550287;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Track & Field Co S.A.;TRACK FIELD PN      N2;-0,45999908;16.4 - 17.11;False;POSTPOST;False;1603717200000,0;;TFCO4;8th and 9th floors Itaim Bibi;;;;;;;;0,28;1,63;;21,294874;21,0;18,0;19,75;20,0;6,0;1,01;16,445545;;;;;;;;2020-10-26;;;;;;
Nicola Demarchi Avenue, nº 2.000;São Bernardo do Campo;SP;09820-655;Brazil;55 11 4346 2532;https://www.tegma.com.br;Trucking;trucking;Trucking;Industrials;industrials;Industrials;Tegma Gestão Logística S.A. provides logistics management, transportation, and storage services in Brazil. The company operates in two divisions, Automotive Logistics and Integrated Logistics. The Automotive Logistics division engages in the transfer and distribution of new and used vehicles, port transfers, inventory and yard management, vehicle assembly, and vehicle preparation services. The Integrated Logistics division provides road transport, general and bonded storage, logistics management, returnable packaging management, inventory management operations, parts and components management, stock management, vehicle preparation services, tropicalization, accessorization, and reverse logistics. It serves chemicals, home appliances, consumer goods, automotive, and petrochemicals sectors. Tegma Gestão Logística S.A. was founded in 1969 and is headquartered in São Bernardo do Campo, Brazil.;[{'maxAge': 1, 'name': 'Mr. Nivaldo  Tuba', 'title': 'CEO, President & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ramon Perez Arias Filho', 'title': 'CFO, Director of Financial Administration & IR, IR Officer & Member of the Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tarcisio Francisco Felisardo', 'title': 'Director of Human Resources & Member of Executive Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ian  Nunes', 'title': 'Investor relations Manager', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;39,8;40,0;39,08;40,0;39,8;40,0;39,08;40,0;1764720000,0;0,6483;0,07;9,38849;821400,0;821400,0;209891,0;413400,0;413400,0;38,45;39,45;0,0;0,0;2581463808,0;2624323325,0;32,12;40,89;41,55;2,86;1,1527067;38,1046;36,70415;2,91;0.07311558;BRL;False;2545467392,0;0,12316;20941836,0;65937772,0;0,51417;0,3977;65937772,0;14,927;2,622764;1735603200,0;1767139200,0;1759190400,0;-0,051;275804992,0;4,18;4,17;1,137;6,91;0,21452546;0,19708562;1,52;1764720000,0;EQUITY;39,15;none;245664000,0;3,726;368400992,0;166808000,0;2,581;2,613;2239480064,0;16,948;33,964;0,16203;0,29378998;469377984,0;164871632,0;267791008,0;-0,055;0,05;0,20959;0,16450001;0,15963;BRL;TGMA3.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;209891,0;7,0300026;0,21886684;32.12 - 40.89;-1,7399979;-0,04255314;21,452545;1754334000,0;1754334000,0;1762279200,0;1762279200,0;False;4,18;4,17;1,0454025;0,027435075;2,4458504;0,06663689;15,0;15,0;;;-1,6331602;39,15;[];1772744873,0;SAO;finmb_34177478;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Tegma Gestão Logística S.A.;TEGMA       ON      NM;-0,6499977;39.08 - 40.0;False;POSTPOST;False;1183467600000,0;;TGMA3;;;10,0;9,0;8,0;6,0;9,0;1772323200,0;4,43;11,13;6,92;9,36603;45,7;43,5;44,6;44,6;2,0;4,15;9,433735;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;;TIET11.SA;en-US;US;;;False;NONE;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;False;;;;;False;;False;;;TIET11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;;TIET3.SA;en-US;US;;;False;NONE;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;False;;;;;False;;False;;;TIET3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;;TIET4.SA;en-US;US;;;False;NONE;;;;;;;;;;;;;;;;;;;;;;;;;;[];;;;;;;;False;;;;;False;;False;;;TIET4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;86400,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NONE;;;;;;;;;;;;;;;;;;;;;;;TIMP3.SA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TIMP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;TIMP3.SA;23bf346f-ac1e-3920-89f3-4fe766ccbf46;;;;
Avenida João Cabral de Melo Neto;Rio de Janeiro;RJ;22775-057;Brazil;;https://www.tim.com.br;Telecom Services;telecom-services;Telecom Services;Communication Services;communication-services;Communication Services;TIM S.A. engages in the telecommunications sector in Brazil. It offers landline switched telephone services in local, national, and international long-distance modes, as well as personal mobile and multimedia communication services. The company is based in Rio de Janeiro, Brazil. TIM S.A. is a subsidiary of TIM Brasil Serviços e Participações S.A.;[{'maxAge': 1, 'name': 'Mr. Alberto Mario Griselli', 'age': 56, 'title': 'President, CEO & Director', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Andrea Palma Viegas Marques', 'age': 54, 'title': 'Chief Financial Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vicente  de Moraes Ferreira', 'title': 'Investor Relations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Fabiane  Reschke', 'age': 55, 'title': 'Legal Officer & Secretary', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maria Antonietta Russo', 'age': 53, 'title': 'People, Culture & Organization Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Renato  Ciuchini', 'title': 'VP, Chief New Bossiness & Innovation Officer', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;27,43;27,26;26,71;27,62;27,43;27,26;26,71;27,62;1766448000,0;1,4039;0,309;12,1109295;3972800,0;3972800,0;6856418,0;6484220,0;6484220,0;26,71;27,0;;;63944654848,0;65521172072,0;16,11;28,74;28,74;3,47;2,4017024;24,6998;23,08745;1,582;0.05767408;BRL;False;76180111360,0;0,16194999;2388667889,0;2388668322,0;0,67387;0,14918;2388668322,0;10,038;2,6668658;1767139200,0;1798675200,0;1767139200,0;0,27;4311984128,0;1,79;2,2104;2,861;6,883;0,6715417;0,19708562;0,175576;1766448000,0;EQUITY;26,77;buy;5884640256,0;2,464;11067514880,0;16543591424,0;0,791;0,886;26624720896,0;68,997;11,031;0,0735;0,17117001;14358136832,0;6110108672,0;13440068608,0;0,291;0,044;0,53928;0,41569;0,27545;BRL;TIMS3.SA;en-US;US;Equity;;False;LOW;São Paulo;6856418,0;10,66;0,6617008;16.11 - 28.74;-1,9699993;-0,06854556;67,15417;1778011200,0;1778011200,0;1770814800,0;1770814800,0;False;1,79;2,2104;2,0702;0,08381444;3,6825504;0,15950443;15,0;15,0;TIM Participações S.A.;2026-03-05;-2,406124;26,77;[];1772744867,0;SAO;finmb_413394;America/Sao_Paulo;BRT;-10800000,0;br_market;False;TIM S.A.;TIM         ON      NM;-0,65999985;26.71 - 27.62;False;POSTPOST;False;1120827600000,0;2,9215;TIMS3;850 Torre Norte, 12th floor, Room 1212 Barra da Tijuca;;;;;;;;2,78;10,14;5,66;14,955308;31,0;21,0;26,02143;26,15;14,0;1,9347;13,836771;;;1:100;1751500800,0;2,42857;2.4 - Buy;1778011200,0;;;;;;;
Rua Alfredo MArio Pizzotti, 51;São Paulo;SP;02060-040;Brazil;;https://teknokroma.com.br;Steel;steel;Steel;Basic Materials;basic-materials;Basic Materials;Tekno S.A. Indústria e Comércio manufactures and sells pre-painted metal coils, plates, and strips primarily in Brazil. The company offers pre-painted material for civil construction, home appliances, furniture, metal packaging, commercial refrigeration, automotive, and other industries. It also provides coil coating solutions for painting, lamination, rotogravure, double sheet lamination, protective film lamination, and lubrication. The company was founded in 1939 and is headquartered in São Paulo, Brazil.;[{'maxAge': 1, 'name': 'Mr. Guilherme Luiz Do Val', 'title': 'CEO & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jose Luiz Madeira do Val', 'title': 'Chief Administrative Officer & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jose Maria de Campos Maia Netto', 'title': 'Chief Investor Relations Officer & Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}];[];86400,0;2,0;220,0;220,0;220,0;220,0;220,0;220,0;220,0;220,0;1761609600,0;0,4745;0,059;;200,0;200,0;363,0;1870,0;1870,0;219,0;222,0;;;648518208,0;640566823,0;69,0;220,0;220,0;29,7;2,1502736;208,863;169,80295;0,0;0.0;BRL;False;572839168,0;0,11793;326293,0;1360709,0;0,78227997;0,00833;2947810,0;113,609;1,9364663;1735603200,0;1767139200,0;1759190400,0;-0,515;35572000,0;12,06;;1,899;15,083;2,1884058;0,19708562;16,391882;1761609600,0;EQUITY;220,0;none;77932000,0;26,437;37978000,0;2253000,0;2,571;4,292;301598016,0;0,673;102,306;0,04994;0,11018;67231000,0;-14197750,0;10991000,0;-0,515;-0,01;0,22292;0,12592;0,08239;BRL;TKNO4.SA;en-US;US;Equity;Delayed Quote;False;LOW;São Paulo;363,0;151,0;2,1884058;69.0 - 220.0;0,0;0,0;218,84058;;;;;;12,06;;11,136993;0,053322002;50,197052;0,29561943;15,0;15,0;;;0,0;220,0;[];1772744043,0;SAO;finmb_13402461;America/Sao_Paulo;BRT;-10800000,0;br_market;False;Tekno S.A. Indústria e Comércio;TEKNO       PN;0,0;220.0 - 220.0;False;POSTPOST;False;1199361600000,0;;TKNO4;Vila Guilherme;;;;;;;;22,12;10,05;7,58;18,242123;;;;;;;;;;1031.676:1000;1398816000,0;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;TLCP3.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;TLCP3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;TLCP4.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;TLCP4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;TMAR3.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;TMAR3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;;;;;;;;;;;;;;;;;;;;;;;MUTUALFUND;;;;;;;;;;;;;;;;;;;;;;;TMAR5.SA;en-US;US;Fund;Delayed Quote;False;NONE;YHD;;;;;;;;;;;;;;;;;;;15,0;0,0;;;;;[];1561759658,0;YHD;;America/New_York;EST;-18000000,0;us_market;False;;;;;False;POST;False;;;TMAR5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
